work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,work_setting,company_location,company_size,job_category
2024,Senior,Full-time,Machine Learning Engineer,270000,USD,270000,United States,In-person,United States,M,Machine Learning and AI
2024,Senior,Full-time,Machine Learning Engineer,153000,USD,153000,United States,In-person,United States,M,Machine Learning and AI
2024,Entry-level,Full-time,Data Reporting Analyst,90300,USD,90300,United States,In-person,United States,M,Data Analysis
2024,Entry-level,Full-time,Data Reporting Analyst,50200,USD,50200,United States,In-person,United States,M,Data Analysis
2024,Entry-level,Full-time,Data Engineer,146000,USD,146000,United States,In-person,United States,M,Data Engineering
2024,Entry-level,Full-time,Data Engineer,98000,USD,98000,United States,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,Data Specialist,105000,USD,105000,Australia,In-person,Australia,M,Data Management and Strategy
2024,Mid-level,Full-time,Data Specialist,80000,USD,80000,Australia,In-person,Australia,M,Data Management and Strategy
2024,Senior,Full-time,Data Engineer,300000,USD,300000,United States,In-person,United States,M,Data Engineering
2024,Senior,Full-time,Data Engineer,200000,USD,200000,United States,In-person,United States,M,Data Engineering
2024,Executive,Full-time,Data Analyst,125000,USD,125000,United States,In-person,United States,M,Data Analysis
2024,Executive,Full-time,Data Analyst,100000,USD,100000,United States,In-person,United States,M,Data Analysis
2024,Senior,Full-time,Data Engineer,165000,USD,165000,United States,In-person,United States,M,Data Engineering
2024,Senior,Full-time,Data Engineer,100000,USD,100000,United States,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,Data Engineer,115000,USD,115000,United States,Remote,United States,M,Data Engineering
2024,Mid-level,Full-time,Data Engineer,75000,USD,75000,United States,Remote,United States,M,Data Engineering
2024,Senior,Full-time,Research Scientist,96643,USD,96643,Canada,In-person,Canada,M,Data Science and Research
2024,Senior,Full-time,Research Scientist,51543,USD,51543,Canada,In-person,Canada,M,Data Science and Research
2024,Mid-level,Full-time,Business Intelligence Analyst,181280,USD,181280,United States,In-person,United States,M,BI and Visualization
2024,Mid-level,Full-time,Business Intelligence Analyst,164800,USD,164800,United States,In-person,United States,M,BI and Visualization
2024,Mid-level,Full-time,Data Analyst,107500,USD,107500,United States,In-person,United States,M,Data Analysis
2024,Mid-level,Full-time,Data Analyst,96750,USD,96750,United States,In-person,United States,M,Data Analysis
2024,Senior,Full-time,Data Scientist,96750,USD,96750,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,69600,USD,69600,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Scientist,150000,USD,150000,United States,Remote,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Scientist,127500,USD,127500,United States,Remote,United States,M,Data Science and Research
2024,Executive,Full-time,Data Engineer,225000,USD,225000,United States,In-person,United States,M,Data Engineering
2024,Executive,Full-time,Data Engineer,190000,USD,190000,United States,In-person,United States,M,Data Engineering
2024,Senior,Full-time,Data Scientist,245000,USD,245000,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,180000,USD,180000,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Architect,175000,USD,175000,United States,In-person,United States,M,Data Architecture and Modeling
2024,Senior,Full-time,Data Architect,117000,USD,117000,United States,In-person,United States,M,Data Architecture and Modeling
2024,Senior,Full-time,Data Scientist,190000,USD,190000,United States,Remote,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,136000,USD,136000,United States,Remote,United States,M,Data Science and Research
2024,Senior,Full-time,Research Scientist,245400,USD,245400,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Research Scientist,139000,USD,139000,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Scientist,170000,USD,170000,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Scientist,120000,USD,120000,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Engineer,169900,USD,169900,United States,Remote,United States,M,Data Engineering
2024,Senior,Full-time,Data Engineer,135920,USD,135920,United States,Remote,United States,M,Data Engineering
2024,Senior,Full-time,Data Scientist,170000,USD,170000,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,160000,USD,160000,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Science,240000,USD,240000,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Science,204000,USD,204000,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,185000,USD,185000,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,123000,USD,123000,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Science,170000,USD,170000,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Science,140000,USD,140000,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,AI Engineer,90000,USD,90000,United Arab Emirates,In-person,United Arab Emirates,L,Machine Learning and AI
2024,Senior,Full-time,Machine Learning Engineer,180500,USD,180500,United States,In-person,United States,M,Machine Learning and AI
2024,Senior,Full-time,Machine Learning Engineer,96200,USD,96200,United States,In-person,United States,M,Machine Learning and AI
2024,Senior,Full-time,Machine Learning Engineer,235000,USD,235000,Australia,In-person,Australia,M,Machine Learning and AI
2024,Senior,Full-time,Machine Learning Engineer,175000,USD,175000,Australia,In-person,Australia,M,Machine Learning and AI
2024,Mid-level,Full-time,Business Intelligence Developer,95413,USD,95413,United States,Remote,United States,M,BI and Visualization
2024,Mid-level,Full-time,Business Intelligence Developer,70692,USD,70692,United States,Remote,United States,M,BI and Visualization
2024,Senior,Full-time,Data Engineer,110000,USD,110000,Ukraine,In-person,Ukraine,M,Data Engineering
2024,Senior,Full-time,Data Engineer,48000,USD,48000,Ukraine,In-person,Ukraine,M,Data Engineering
2024,Senior,Full-time,Data Scientist,222300,USD,222300,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,119700,USD,119700,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Cloud Database Engineer,170375,USD,170375,United States,Remote,United States,M,Cloud and Database
2024,Senior,Full-time,Cloud Database Engineer,102500,USD,102500,United States,Remote,United States,M,Cloud and Database
2024,Senior,Full-time,Data Engineer,270000,USD,270000,Australia,In-person,Australia,M,Data Engineering
2024,Senior,Full-time,Data Engineer,190000,USD,190000,Australia,In-person,Australia,M,Data Engineering
2024,Mid-level,Full-time,Data Engineer,98000,USD,98000,United States,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,Data Engineer,68300,USD,68300,United States,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,Machine Learning Engineer,223100,USD,223100,United States,Remote,United States,M,Machine Learning and AI
2024,Mid-level,Full-time,Machine Learning Engineer,126400,USD,126400,United States,Remote,United States,M,Machine Learning and AI
2024,Senior,Full-time,Data Engineer,283800,USD,283800,United States,Remote,United States,M,Data Engineering
2024,Senior,Full-time,Data Engineer,198900,USD,198900,United States,Remote,United States,M,Data Engineering
2024,Mid-level,Full-time,Research Engineer,166000,USD,166000,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Research Engineer,73000,USD,73000,United States,In-person,United States,M,Data Science and Research
2024,Entry-level,Full-time,Data Analyst,130000,USD,130000,United States,In-person,United States,M,Data Analysis
2024,Entry-level,Full-time,Data Analyst,100000,USD,100000,United States,In-person,United States,M,Data Analysis
2024,Senior,Full-time,Machine Learning Scientist,220000,USD,220000,United States,In-person,United States,M,Machine Learning and AI
2024,Senior,Full-time,Machine Learning Scientist,137500,USD,137500,United States,In-person,United States,M,Machine Learning and AI
2024,Senior,Full-time,Research Engineer,234000,USD,234000,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Research Engineer,146000,USD,146000,United States,In-person,United States,M,Data Science and Research
2024,Entry-level,Full-time,Data Analyst,39600,EUR,44000,Lithuania,In-person,Lithuania,M,Data Analysis
2024,Entry-level,Full-time,Data Analyst,33600,EUR,37333,Lithuania,In-person,Lithuania,M,Data Analysis
2024,Senior,Full-time,Data Engineer,275000,USD,275000,United States,Remote,United States,M,Data Engineering
2024,Senior,Full-time,Data Engineer,200000,USD,200000,United States,Remote,United States,M,Data Engineering
2024,Senior,Full-time,Data Engineer,204000,USD,204000,United States,In-person,United States,M,Data Engineering
2024,Senior,Full-time,Data Engineer,163200,USD,163200,United States,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,Data Scientist,135000,USD,135000,United States,Remote,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Scientist,110000,USD,110000,United States,Remote,United States,M,Data Science and Research
2024,Senior,Full-time,Machine Learning Engineer,195000,USD,195000,United States,Remote,United States,M,Machine Learning and AI
2024,Senior,Full-time,Machine Learning Engineer,170000,USD,170000,United States,Remote,United States,M,Machine Learning and AI
2024,Mid-level,Full-time,Data Engineer,210000,USD,210000,United States,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,Data Engineer,130000,USD,130000,United States,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,Data Scientist,136000,USD,136000,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Scientist,106700,USD,106700,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Scientist,164000,USD,164000,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Scientist,131000,USD,131000,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Applied Scientist,250000,USD,250000,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Applied Scientist,170000,USD,170000,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Analyst,175000,USD,175000,United States,In-person,United States,M,Data Analysis
2024,Senior,Full-time,Data Analyst,117000,USD,117000,United States,In-person,United States,M,Data Analysis
2024,Senior,Full-time,Data Engineer,205500,USD,205500,United States,Remote,United States,M,Data Engineering
2024,Senior,Full-time,Data Engineer,135000,USD,135000,United States,Remote,United States,M,Data Engineering
2024,Senior,Full-time,Data Engineer,146000,USD,146000,United States,In-person,United States,M,Data Engineering
2024,Senior,Full-time,Data Engineer,82500,USD,82500,United States,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,Data Science Manager,240000,USD,240000,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Science Manager,180000,USD,180000,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Analyst,157500,USD,157500,United States,Remote,United States,M,Data Analysis
2024,Senior,Full-time,Data Analyst,132500,USD,132500,United States,Remote,United States,M,Data Analysis
