work_year,experience_level,employment_type,salary_currency,work_setting,company_location,company_size,job_category
2023,Mid-level,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,Remote,United States,M,Data Architecture and Modeling
2023,Senior,Full-time,USD,Remote,United States,M,Data Architecture and Modeling
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2023,Mid-level,Full-time,USD,Remote,United States,M,Data Analysis
2023,Mid-level,Full-time,USD,Remote,United States,M,Data Analysis
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Data Analysis
2023,Senior,Full-time,USD,In-person,United States,M,Data Analysis
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,Remote,United States,M,Leadership and Management
2023,Senior,Full-time,USD,Remote,United States,M,Leadership and Management
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Analysis
2023,Senior,Full-time,USD,In-person,United States,M,Data Analysis
2023,Senior,Full-time,USD,Remote,United States,M,Data Architecture and Modeling
2023,Senior,Full-time,USD,Remote,United States,M,Data Architecture and Modeling
2023,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,USD,In-person,United States,M,Leadership and Management
2023,Senior,Full-time,USD,In-person,United States,M,Leadership and Management
2023,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,USD,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,USD,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,USD,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2023,Executive,Full-time,USD,Remote,United States,M,Data Analysis
2023,Executive,Full-time,USD,Remote,United States,M,Data Analysis
2023,Senior,Full-time,USD,In-person,United States,M,BI and Visualization
2023,Senior,Full-time,USD,In-person,United States,M,BI and Visualization
2023,Senior,Full-time,USD,In-person,United States,M,BI and Visualization
2023,Senior,Full-time,USD,In-person,United States,M,BI and Visualization
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,L,Machine Learning and AI
2023,Senior,Full-time,USD,In-person,United States,L,Machine Learning and AI
2023,Senior,Full-time,USD,In-person,United States,M,Data Architecture and Modeling
2023,Senior,Full-time,USD,In-person,United States,M,Data Architecture and Modeling
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Data Architecture and Modeling
2023,Senior,Full-time,USD,In-person,United States,M,Data Architecture and Modeling
2023,Mid-level,Full-time,USD,In-person,United States,M,Data Analysis
2023,Mid-level,Full-time,USD,In-person,United States,M,Data Analysis
2023,Senior,Full-time,USD,In-person,United States,M,Data Architecture and Modeling
2023,Senior,Full-time,USD,In-person,United States,M,Data Architecture and Modeling
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Mid-level,Full-time,USD,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Data Analysis
2023,Senior,Full-time,USD,In-person,United States,M,Data Analysis
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Mid-level,Full-time,USD,In-person,Canada,M,Data Engineering
2023,Mid-level,Full-time,USD,In-person,Canada,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Executive,Full-time,USD,In-person,United States,M,Data Engineering
2023,Executive,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,Remote,United States,M,Data Analysis
2023,Senior,Full-time,USD,Remote,United States,M,Data Analysis
2023,Senior,Full-time,USD,Remote,United States,M,Data Engineering
2023,Senior,Full-time,USD,Remote,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,USD,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,USD,Remote,United States,M,Data Science and Research
2023,Mid-level,Full-time,CAD,Remote,Canada,S,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2023,Mid-level,Full-time,EUR,Remote,Portugal,M,Data Analysis
2023,Mid-level,Full-time,EUR,Remote,Portugal,M,Data Analysis
2023,Senior,Full-time,USD,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,USD,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Analysis
2023,Senior,Full-time,USD,In-person,United States,M,Data Analysis
2023,Senior,Full-time,USD,Remote,United States,M,Data Engineering
2023,Senior,Full-time,USD,Remote,United States,M,Data Engineering
2023,Senior,Full-time,USD,Remote,United States,M,Data Analysis
2023,Senior,Full-time,USD,Remote,United States,M,Data Analysis
2023,Senior,Full-time,USD,In-person,United States,M,Leadership and Management
2023,Senior,Full-time,USD,In-person,United States,M,Leadership and Management
2023,Senior,Full-time,USD,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,USD,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Analysis
2023,Senior,Full-time,USD,In-person,United States,M,Data Analysis
2023,Senior,Full-time,USD,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,USD,Remote,United States,M,Data Science and Research
2023,Mid-level,Full-time,USD,In-person,United States,M,Data Analysis
2023,Mid-level,Full-time,USD,In-person,United States,M,Data Analysis
2023,Mid-level,Full-time,USD,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,USD,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Mid-level,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Data Management and Strategy
2023,Senior,Full-time,USD,In-person,United States,M,Data Management and Strategy
2023,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,BI and Visualization
2023,Senior,Full-time,USD,In-person,United States,M,BI and Visualization
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,Remote,United States,M,Data Engineering
2023,Senior,Full-time,USD,Remote,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,L,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,L,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Leadership and Management
2023,Senior,Full-time,USD,In-person,United States,M,Leadership and Management
2023,Senior,Full-time,USD,Remote,United States,L,Data Architecture and Modeling
2023,Senior,Full-time,USD,Remote,United States,L,Data Architecture and Modeling
2023,Senior,Full-time,USD,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,USD,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,USD,In-person,United States,L,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,L,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,Remote,Canada,M,Data Science and Research
2023,Senior,Full-time,USD,Remote,Canada,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,USD,Remote,United States,M,Data Science and Research
2023,Mid-level,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Mid-level,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,Remote,United States,M,Data Analysis
2023,Senior,Full-time,USD,Remote,United States,M,Data Analysis
2023,Senior,Full-time,USD,Remote,United States,M,Machine Learning and AI
2023,Senior,Full-time,USD,Remote,United States,M,Machine Learning and AI
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,USD,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,USD,Remote,United States,M,Data Engineering
2023,Senior,Full-time,USD,Remote,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,USD,In-person,United States,L,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,L,Data Science and Research
2023,Mid-level,Full-time,USD,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,USD,In-person,United States,M,Data Engineering
